id_presupuesto,plazo_ejecucion,fecha_presupuesto,fecha_validez,fecha_actualizacion,fecha_creacion,fecha_vencimiento,importe_presupuestado,total_sin_impuestos,total_con_impuestos,id_licitacion,beneficios_esperados,metodos_pago,moneda,porcentaje_descuento_acumulado,canal_entrada,cliente,comentarios,complejidad_general,dias_negociacion,estado_presupuesto,metodo_contacto,motivo_rechazo,numero_items,rating_comercial,responsable_comercial,sector_industria,segmento_cliente,categoria_licitada,aceptado,importe_presupuestado_media,importe_presupuestado_medio_segmento,importe_presupuestado_std,probabilidad_cierre_estimada,costo_total_personal,costo_total_maquinaria,costo_total_materiales,costo_total_imprevistos,costo_total,n_dias_planificados,dias_ejecucion_real,desviacion_coste,desviacion_duracion
PR1446,24,2021-12-01,2021-12-31,2021-12-08,2021-11-29,2022-01-04,113143.42591886784,113143.42591886784,136903.5453618301,LIPR1446,9051.474073509427,Cheque,EUR,16.69906421309391,Telefónico,Comunidad de Regantes de la Costa Tropical,Remember than travel data before.,3,20,Aceptado,Teléfono,0,6,3,Pedro Sánchez,Riego,Privado,Automático,True,114631.91025091078,114371.40757955068,4425.440904820535,55.93460195617552,7280.0,37349.47290200484,40367.21667702969,0.0,84996.68957903453,18,6,-37198.210413342735,12
PR555,28,2021-12-05,2022-01-04,2021-12-05,2021-12-01,2022-01-12,104703.28890364904,104703.28890364904,126690.97957341534,LIPR555,17660.248973395,Cheque,EUR,9.192681230288295,Digital,Instituto Municipal de Conservación y Mantenimiento,Other brother parent trouble social.,2,14,Aceptado,Web,0,5,5,José García,Impermeabilización,Privado,Balsa,True,112680.626365045,112414.45855403256,26903.983575959217,81.8267610504465,9744.0,61953.17106294041,59346.71898123372,11845.936434698977,142889.82647887312,24,7,20526.28860182908,17
PR1434,27,2021-12-09,2022-01-08,2021-12-12,2021-12-08,2022-01-18,237875.63815962977,237875.63815962977,287829.522173152,LIPR1434,21251.912352762974,Anticipado,EUR,1.8858103311311547,Digital,Ayuntamiento de Calatayud,Rate major can tell produce population.,1,3,Aceptado,Web,0,5,1,María López,Agua Potable,Público,Tratamiento,True,289905.4361511126,288434.093631625,70548.1804548662,55.3867497575621,15400.000000000002,93006.9155637424,117533.53757195089,0.0,225940.45313569333,26,8,-33187.097376699414,18
PR1486,23,2021-12-09,2022-01-08,2021-12-11,2021-12-04,2022-01-10,109534.26713329768,109534.26713329768,132536.4632312902,LIPR1486,22153.502242450457,Factoring,EUR,3.0536090975026164,Presencial,Empresa Mixta de Mantenimiento Urbano,Fire herself catch perhaps shoulder Mrs field price food.,1,3,Aceptado,Presencial,0,6,5,José García,Impermeabilización,Privado,Balsa,True,112680.626365045,112414.45855403256,26903.983575959217,90.18396424890796,8360.0,27018.335180487793,45002.3775130581,0.0,80380.7126935459,18,5,-51307.05668220224,13
PR729,26,2021-12-14,2022-01-13,2021-12-19,2021-12-12,2022-01-14,80917.04790095509,80917.04790095509,97909.62796015566,LIPR729,10014.312516994523,Confirming,EUR,10.679582732249711,Presencial,Departamento de Agricultura y Desarrollo Rural de Andalucía,Set follow ground a very factor full.,3,17,Aceptado,Presencial,0,7,2,José García,Riego,Privado,Parques,True,87548.47788968829,87362.51186738555,4264.501779009559,64.18700081313051,17160.0,89315.47737943596,41504.427597919814,6646.459560461455,154626.36453781725,27,6,63695.00411986763,21
PR429,130,2021-12-15,2022-01-14,2021-12-15,2021-12-12,2022-01-24,628375.6301656227,628375.6301656227,760334.5125004034,LIPR429,83184.18228879328,Retención,EUR,9.200918493932573,Digital,Gobierno Local de Barcelona - Obras y Conservación,Accept tonight safe training natural whose buy big.,2,8,Aceptado,Email,0,13,2,María López,Impermeabilización,Público,Otros,True,549701.8787000739,550788.432302039,31760.19086053934,52.90155589661215,56784.0,196606.5063184321,268515.41090891365,15879.455046088056,537785.3722734338,142,10,-173774.4401809821,132
PR395,19,2021-12-17,2022-01-16,2021-12-16,2021-12-13,2022-01-17,87729.70207808517,87729.70207808517,106152.93951448306,LIPR395,10870.379978736548,Confirming,EUR,10.83685597716069,Presencial,Cooperativa Agraria de Riego y Desarrollo,Republican meeting article young technology data.,2,11,Aceptado,Presencial,0,4,3,Pedro Sánchez,Riego,Privado,Parques,True,87548.47788968829,87362.51186738555,4264.501779009559,64.83230608231779,12096.0,66926.9895971725,26717.940153991094,0.0,105740.9297511636,19,8,7140.847694341874,11
PR1046,134,2021-12-18,2022-01-17,2021-12-20,2021-12-14,2022-01-27,849281.6259865905,849281.6259865905,1027630.7674437744,LIPR1046,111523.49788154062,Transferencia,EUR,6.571975895332549,Digital,Empresa Pública de Abastecimiento de Agua,Information loss field under attention law behind throw him think.,2,13,Aceptado,Email,0,13,3,Juan Pérez,Agua Potable,Privado,Distribución,True,746784.6346840662,750658.9928292787,82459.54389111296,66.87787212429656,64896.0,146418.6475489528,398482.7023355415,22521.87482658173,632319.224711076,131,10,-328485.89915705513,121
PR694,10,2021-12-20,2022-01-19,2021-12-24,2021-12-17,2022-01-25,42668.4811813726,42668.4811813726,51628.86222946084,LIPR694,4641.109193735467,Confirming,EUR,6.16186957744411,Digital,Instituto de Riego y Promoción Agraria de Murcia,Serve over area wait list personal opportunity unit.,1,3,Aceptado,Web,0,5,2,Juan Pérez,Riego,Privado,Agrícola,True,45438.9552001467,44794.86798307713,9456.09302304823,61.33234397743411,3080.0,16370.260393038147,18305.850602033584,0.0,37756.11099507173,6,4,-9553.479380036335,2
PR42,233,2021-12-25,2022-01-24,2021-12-24,2021-12-20,2022-01-29,1234839.7414751477,1234839.7414751477,1494156.0871849286,LIPR42,177605.1997551047,Pagaré,EUR,2.9417834203847004,Telefónico,Empresa Pública de Abastecimiento de Agua,Resource force set foot.,1,5,Aceptado,Teléfono,0,11,5,María López,Agua Potable,Privado,Infraestructura,True,1196569.0440839771,1200738.4150724178,66885.36004922881,83.16902892251652,188672.0,787468.2659895772,605075.5424967087,48661.35526288071,1629877.1637491665,263,26,217432.22251891418,237
PR166,34,2021-12-31,2022-01-30,2022-01-06,2021-12-30,2022-02-08,315248.77371736773,315248.77371736773,381451.01619801496,LIPR166,50523.32808665602,Anticipado,EUR,4.21631836696162,Digital,Consorcio Municipal de Agua de Toledo,President art nor room subject.,1,5,Rechazado,Email,Plazo insuficiente,6,3,Ana Martínez,Agua Potable,Privado,Tratamiento,False,289905.4361511126,288434.093631625,70548.1804548662,71.918980042516,18480.000000000004,116266.63391847178,146893.30725295848,0.0,281639.9411714303,31,8,-84132.16063259347,23
PR1100,250,2022-01-01,2022-01-31,2021-12-31,2021-12-30,2022-02-06,1130952.2779326965,1130952.2779326965,1368452.2562985625,LIPR1100,90476.1822346157,Contado,EUR,21.780691259206275,Digital,Gobierno Regional de Castilla-La Mancha - Departamento de Agua,Be time those structure pretty woman happy.,3,29,Rechazado,Web,0,14,3,Pedro Sánchez,Agua Potable,Público,Infraestructura,False,1196569.0440839771,1200738.4150724178,66885.36004922881,54.91972315014687,242112.0,874548.6456896246,585666.727786654,69181.5983069551,1771508.9717832336,289,23,550080.5116159214,266
PR690,265,2022-01-01,2022-01-31,2022-01-05,2021-12-31,2022-02-10,1208207.3991296687,1208207.3991296687,1461930.952946899,LIPR690,139863.9961171599,Transferencia,EUR,8.324740531824599,Telefónico,Ayuntamiento de Calatayud,Newspaper up do five play event.,3,12,Aceptado,Teléfono,0,13,3,María López,Agua Potable,Público,Infraestructura,True,1196569.0440839771,1200738.4150724178,66885.36004922881,63.81329144896237,165880.0,682647.7707674991,523719.24175434606,95610.40883538061,1467857.4213572256,305,26,119786.02611039701,279
PR927,20,2022-01-04,2022-02-03,2022-01-04,2022-01-01,2022-02-11,97476.28745323044,97476.28745323044,117946.3078184088,LIPR927,10846.34333815869,Contado,EUR,0.0,Digital,Cooperativa Agraria de Riego y Desarrollo,Protect film join at natural per address single computer late.,1,4,Aceptado,Web,0,3,4,José García,Riego,Privado,Parques,True,87548.47788968829,87362.51186738555,4264.501779009559,75.33737026947121,10560.000000000002,66651.58964880902,38764.007558204146,0.0,115975.59720701317,20,10,7652.966415624038,10
PR31,103,2022-01-05,2022-02-04,2022-01-10,2021-12-31,2022-02-06,698814.8300489055,698814.8300489055,845565.9443591756,LIPR31,70983.41894463495,Cheque,EUR,8.421903893967327,Telefónico,Administración Local de Oropesa,Adult party table fly nearly hot.,3,11,Aceptado,Teléfono,0,13,2,Ana Martínez,Agua Potable,Privado,Distribución,True,746784.6346840662,750658.9928292787,82459.54389111296,52.91832133570455,52728.0,105481.52845411452,315325.55038350174,29231.841224811942,502766.9200624282,92,8,-267031.3289311122,84
PR1597,55,2022-01-05,2022-02-04,2022-01-05,2022-01-03,2022-02-13,325843.65913419414,325843.65913419414,394270.8275523749,LIPR1597,31912.838453356184,Progresivo,EUR,7.055449730715688,Digital,Gobierno Regional de Castilla-La Mancha - Departamento de Agua,Its finally under modern network writer process morning.,1,6,Aceptado,Web,0,6,5,Pedro Sánchez,Agua Potable,Público,Tratamiento,True,289905.4361511126,288434.093631625,70548.1804548662,78.27196744281468,34760.00000000001,220616.49999315603,151235.82252945437,0.0,406612.3225226104,55,15,48855.8249350601,40
PR1308,19,2022-01-06,2022-02-05,2022-01-12,2022-01-05,2022-02-09,102320.67624921518,102320.67624921518,123808.01826155036,LIPR1308,17960.996280334264,Factoring,EUR,1.6520802102199783,Digital,Concesionaria de Infraestructuras de Impermeabilización,Another part cover find campaign night.,1,3,Aceptado,Web,0,6,5,Pedro Sánchez,Impermeabilización,Privado,Balsa,True,112680.626365045,112414.45855403256,26903.983575959217,85.2605296037018,3696.0,26773.2884622803,44401.16008380884,2225.3001307876048,77095.74867687676,12,3,-43185.923852672684,9
PR1399,30,2022-01-09,2022-02-08,2022-01-13,2022-01-07,2022-02-14,113880.977306151,113880.977306151,137795.9825404427,LIPR1399,20000.06423399684,Progresivo,EUR,17.249663043141194,Presencial,Instituto Municipal de Conservación y Mantenimiento,Attention simply deep whose all improve.,3,24,Aceptado,Presencial,0,8,4,Juan Pérez,Impermeabilización,Privado,Balsa,True,112680.626365045,112414.45855403256,26903.983575959217,60.75342077312321,13000.0,33084.23441007158,57776.800225352075,1901.1271921195075,105762.16182754317,25,5,-28118.879712604677,20
PR195,121,2022-01-09,2022-02-08,2022-01-11,2022-01-05,2022-02-11,901451.6691201074,901451.6691201074,1090756.51963533,LIPR195,138471.84902052057,Retención,EUR,1.5268190840533475,Digital,Consorcio Municipal de Agua de Toledo,Air suddenly prevent much side institution little.,1,5,Aceptado,Email,0,11,3,José García,Agua Potable,Privado,Distribución,True,746784.6346840662,750658.9928292787,82459.54389111296,64.50055164587826,68640.00000000001,265399.4663620323,446975.6019982923,35408.14049305557,816423.2088533803,122,21,-223500.3092872477,101
PR725,59,2022-01-11,2022-02-10,2022-01-17,2022-01-09,2022-02-20,332809.97361228574,332809.97361228574,402700.06807086576,LIPR725,48848.722485271086,Factoring,EUR,11.254385664021056,Telefónico,Empresa Mixta de Mantenimiento Urbano,Little fly court about interesting six.,2,12,Aceptado,Teléfono,0,6,4,José García,Impermeabilización,Privado,Tanque,True,321845.46434376953,327464.11015569995,40023.79221888236,77.72697106565631,25200.0,160287.72110530664,157179.8321050728,0.0,342667.55321037944,61,16,-38991.14288717739,45
PR1488,446,2022-01-17,2022-02-16,2022-01-22,2022-01-13,2022-02-20,1261031.7618354652,1261031.7618354652,1525848.4318209128,LIPR1488,100882.54094683722,Contado,EUR,21.50894973052629,Presencial,Ayuntamiento de Calatayud,Television professor rock save some material.,3,30,Aceptado,Presencial,0,10,3,Pedro Sánchez,Agua Potable,Público,Infraestructura,True,1196569.0440839771,1200738.4150724178,66885.36004922881,52.14273804589563,437632.0,1600261.5116668185,665873.4503319598,203316.6458299439,2907083.6078287223,515,55,1545169.3050464198,460
PR310,54,2022-01-19,2022-02-18,2022-01-19,2022-01-15,2022-02-25,264254.616864433,264254.616864433,319748.0864059639,LIPR310,43089.38202313083,Progresivo,EUR,11.693801674049016,Digital,Gobierno Local de Barcelona - Obras y Conservación,Town run sing economic your ahead agency.,2,11,Aceptado,Web,0,8,5,Juan Pérez,Impermeabilización,Público,Tanque,True,321845.46434376953,327464.11015569995,40023.79221888236,81.7064731459391,25440.0,70669.04958728411,131750.85693837778,12239.32207950045,240099.22860516232,47,8,-67244.7702824015,39
PR6,19,2022-01-20,2022-02-19,2022-01-16,2022-01-15,2022-03-01,91165.9116341288,91165.9116341288,110310.75307729584,LIPR6,7293.272930730303,Confirming,EUR,0.0,Presencial,Gobierno Regional de Extremadura - Oficina de Riego,Ready together nice once else result.,1,3,Rechazado,Presencial,0,4,1,José García,Riego,Público,Parques,False,87548.47788968829,87362.51186738555,4264.501779009559,66.11876387038322,14872.000000000004,83333.00648010346,48842.57313815994,14809.796767284315,161857.37638554772,19,8,63398.19182068861,11
PR426,89,2022-01-24,2022-02-23,2022-01-24,2022-01-21,2022-03-05,742606.2200180542,742606.2200180542,898553.5262218456,LIPR426,101240.69024034364,Pagaré,EUR,0.0,Digital,Empresa Pública de Abastecimiento de Agua,Stuff thousand better plant voice front teach would.,1,6,Rechazado,Email,Incompatibilidad técnica,7,4,Pedro Sánchez,Agua Potable,Privado,Distribución,False,746784.6346840662,750658.9928292787,82459.54389111296,81.01668833483573,46332.00000000001,105669.51921022583,343580.63372254814,17944.658343605523,513526.81127637957,85,16,-330320.0989820183,69
PR1039,128,2022-01-25,2022-02-24,2022-01-28,2022-01-22,2022-02-28,824048.4247093207,824048.4247093207,997098.593898278,LIPR1039,90096.16062721738,Cheque,EUR,5.89493256786692,Telefónico,Gobierno Regional de Castilla-La Mancha - Departamento de Agua,List staff financial opportunity high church similar wife onto quality.,1,7,Rechazado,Teléfono,Plazo insuficiente,12,4,Pedro Sánchez,Agua Potable,Público,Distribución,False,746784.6346840662,750658.9928292787,82459.54389111296,71.57694263419769,65208.0,247261.88251418984,435502.104710001,8530.663662334378,756502.6508865252,122,16,-157641.93445001286,106
PR1247,59,2022-01-25,2022-02-24,2022-01-28,2022-01-23,2022-02-26,329374.31392206263,329374.31392206263,398542.9198456958,LIPR1247,63948.548565413934,Cheque,EUR,15.799229808035426,Digital,Concesionaria de Infraestructuras de Impermeabilización,Its participant affect energy million.,2,13,Aceptado,Email,0,6,4,María López,Impermeabilización,Privado,Tanque,True,321845.46434376953,327464.11015569995,40023.79221888236,73.70245947258067,25200.0,98652.75838464219,191710.97387637146,30016.894632242413,345580.62689325603,61,16,-47742.23559422053,45
PR403,40,2022-01-30,2022-03-01,2022-01-30,2022-01-25,2022-03-04,389041.3420440236,389041.3420440236,470740.02387326857,LIPR403,42215.20275777582,Pagaré,EUR,5.495512315314423,Telefónico,Gobierno Regional de Castilla-La Mancha - Departamento de Agua,Enough major because cup become reach think special.,1,5,Aceptado,Teléfono,0,8,3,Pedro Sánchez,Agua Potable,Público,Tratamiento,True,289905.4361511126,288434.093631625,70548.1804548662,66.77201401292848,27984.000000000007,158479.30890775297,217355.31192900756,0.0,403818.6208367605,39,9,-27437.923965038943,30
PR169,28,2022-01-30,2022-03-01,2022-02-04,2022-01-28,2022-03-03,86359.53072156444,86359.53072156444,104495.03217309296,LIPR169,11945.441957096018,Cheque,EUR,3.741795292238632,Presencial,Departamento de Agricultura y Desarrollo Rural de Andalucía,Activity nature still travel item century grow job dream.,3,7,Aceptado,Presencial,0,5,3,Ana Martínez,Riego,Privado,Parques,True,87548.47788968829,87362.51186738555,4264.501779009559,61.08080393536469,27716.0,93505.43534855895,45538.43498612194,10214.443027686622,176974.3133623675,30,11,78669.34068370705,19
PR526,72,2022-02-01,2022-03-03,2022-02-03,2022-01-30,2022-03-09,342568.3211210465,342568.3211210465,414507.6685564663,LIPR526,64266.971981120616,Anticipado,EUR,10.583410094270254,Telefónico,Empresa Mixta de Mantenimiento Urbano,Mr area travel keep method dream year but.,2,14,Aceptado,Teléfono,0,9,5,Ana Martínez,Impermeabilización,Privado,Tanque,True,321845.46434376953,327464.11015569995,40023.79221888236,84.18630512431388,41760.0,115752.64833645755,161707.4644392651,8754.606470291566,327974.7192460142,71,13,-78860.57385615291,58
PR1422,17,2022-02-03,2022-03-05,2022-02-10,2022-02-01,2022-03-12,83082.55021720487,83082.55021720487,100529.8857628179,LIPR1422,8483.457473936567,Progresivo,EUR,4.537651380767269,Digital,Comunidad de Regantes de la Costa Tropical,Never this final represent wish with public ever little other.,1,7,Aceptado,Web,0,5,1,María López,Riego,Privado,Parques,True,87548.47788968829,87362.51186738555,4264.501779009559,59.88570108957586,11440.0,45432.491057457264,32438.327045716913,0.0,89310.81810317418,15,5,-2255.1895879672556,10
PR965,20,2022-02-06,2022-03-08,2022-02-14,2022-02-04,2022-03-09,104284.99032671053,104284.99032671053,126184.83829531971,LIPR965,12820.818925402382,Progresivo,EUR,7.208174597878321,Presencial,Gobierno Regional de Extremadura - Oficina de Riego,Military seat deep loss game tonight suggest.,2,6,Aceptado,Presencial,0,7,1,José García,Riego,Público,Automático,True,114631.91025091078,114371.40757955068,4425.440904820535,55.98731097527212,5616.0,12172.92450594151,56727.60505682662,1205.023536936842,75721.553099705,15,4,-41384.256152407914,11
PR1464,52,2022-02-09,2022-03-11,2022-02-13,2022-02-05,2022-03-14,338481.84938066377,338481.84938066377,409563.0377506032,LIPR1464,56467.4976435367,Anticipado,EUR,0.4163947485997523,Digital,Concesionaria de Infraestructuras de Impermeabilización,Somebody seek public order relate south institution suddenly.,1,4,Aceptado,Web,0,8,3,María López,Impermeabilización,Privado,Tanque,True,321845.46434376953,327464.11015569995,40023.79221888236,71.44472336765199,17248.0,76255.82512179615,185110.93104477477,8757.491614180497,287372.24778075144,49,9,-107577.09924344903,40
